#Área,Política,Grupo,Programa,Descripción
#
# Áreas de gasto y Políticas, definidas en el Decreto Foral 86/2015, de 15 de diciembre, comunes a todas las EELL del territorio histórico de Gipuzkoa.
# Ver https://ssl4.gipuzkoa.net/castell/bog/2015/12/24/c1510337.htm
0,,,,"Deuda pública"
0,1,,,"Deuda pública"
0,1,1,,"Deuda pública"
1,,,,"Servicios públicos básicos"
1,3,,,"Seguridad y movilidad ciudadana"
1,3,0,,"Administración general de la seguridad y protección civil"
1,3,2,,"Seguridad y orden público"
1,3,3,,"Ordenación del tráfico y del estacionamiento"
1,3,4,,"Movilidad urbana"
1,3,5,,"Protección civil"
1,3,6,,"Servicio de prevención y extinción de incendios, y salvamento"
1,5,,,"Vivienda y urbanismo"
1,5,0,,"Administración general de vivienda y urbanismo"
1,5,1,,"Urbanismo: planeamiento, gestión, ejecución y disciplina urbanística"
1,5,2,,"Vivienda"
1,5,2,1,"Promoción y gestión de vivienda de protección pública"
1,5,2,2,"Conservación y rehabilitación de la edificación"
1,5,3,,"Vías públicas"
1,5,3,1,"Acceso a los núcleos de población"
1,5,3,2,"Pavimentación de vías públicas"
1,6,,,"Bienestar comunitario"
1,6,0,,"Alcantarillado"
1,6,1,,"Abastecimiento domiciliario de agua potable"
1,6,2,,"Recogida, gestión y tratamiento de residuos"
1,6,2,1,"Recogida de residuos"
1,6,2,2,"Gestión de residuos sólidos urbanos"
1,6,2,3,"Tratamiento de residuos"
1,6,3,,"Limpieza viaria"
1,6,4,,"Cementerio y servicios funerarios"
1,6,5,,"Alumbrado público"
1,6,6,,"Evacuación y tratamiento de aguas residuales"
1,7,,,"Medio ambiente"
1,7,0,,"Administración general del medio ambiente"
1,7,1,,"Parques y jardines"
1,7,2,,"Protección y mejora del medio ambiente"
1,7,2,1,"Protección contra la contaminación acústica, lumínica y atmosférica en las zonas urbanas"
1,7,3,,"Playas"
2,,,,"Actuaciones de protección y promoción social"
2,1,,,"Pensiones"
2,1,1,,"Pensiones"
2,2,,,"Otras prestaciones económicas a favor de empleados"
2,2,1,,"Otras prestaciones económicas a favor de empleados"
2,3,,,"Servicios sociales y promoción social"
2,3,0,,"Administración general de servicios sociales"
2,3,1,,"Asistencia social primaria"
2,4,,,"Fomento del empleo"
2,4,1,,"Fomento del empleo"
3,,,,"Produccion de bienes públicos de caracter preferente"
3,1,,,"Sanidad"
3,1,1,,"Protección de la salubridad pública"
3,1,2,,"Hospitales, servicios asistenciales y centros de salud"
3,2,,,"Educación"
3,2,0,,"Administración general de educación"
3,2,1,,"Creación de centros docentes de enseñanza infantil y primaria"
3,2,2,,"Creación de centros docentes de enseñanza secundaria"
3,2,3,,"Funcionamiento de centros docentes de enseñanza infantil y primaria y educación especial"
3,2,4,,"Funcionamiento de centros docentes de enseñanza secundaria"
3,2,5,,"Vigilancia del cumplimiento de la escolaridad obligatoria"
3,2,6,,"Servicios complementarios de educación"
3,2,7,,"Fomento de la convivencia ciudadana"
3,3,,,"Cultura"
3,3,0,,"Administración general de cultura"
3,3,2,,"Bibliotecas y archivos"
3,3,2,1,"Bibliotecas públicas"
3,3,2,2,"Archivos"
3,3,3,,"Equipamientos culturales y museos"
3,3,4,,"Promoción cultural"
3,3,5,,"Euskara"
3,3,6,,"Protección y gestión del patrimonio histórico-artístico"
3,3,7,,"Instalaciones de ocupación del tiempo libre"
3,3,8,,"Fiestas populares y festejos"
3,4,,,"Deporte"
3,4,0,,"Administración general de deportes"
3,4,1,,"Promoción y fomento del deporte"
3,4,2,,"Instalaciones deportivas"
4,,,,"Actuaciones de caracter económico"
4,1,,,"Agricultura, ganadería y pesca"
4,1,0,,"Administración general de agricultura, ganadería y pesca"
4,1,2,,"Mejora de las estructuras agropecuarias y de los sistemas productivos"
4,1,4,,"Desarrollo rural"
4,1,5,,"Protección y desarrollo de los recursos pesqueros"
4,1,9,,"Otras actuaciones en agricultura, ganadería y pesca"
4,2,,,"Industria y energía"
4,2,0,,"Administración general de industria y energía"
4,2,2,,"Industria"
4,2,3,,"Minería"
4,2,5,,"Energía"
4,3,,,"Comercio, turismo y pequeñas y medianas empresas"
4,3,0,,"Administración general de comercio, turismo y pequeñas y medianas empresas"
4,3,1,,"Comercio"
4,3,1,1,"Ferias"
4,3,1,2,"Mercados, abastos y lonjas"
4,3,1,3,"Comercio ambulante"
4,3,2,,"Información y promoción turística"
4,3,3,,"Desarrollo empresarial"
4,3,9,,"Otras actuaciones sectoriales"
4,4,,,"Transporte público"
4,4,0,,"Administración general del transporte"
4,4,1,,"Transporte de viajeros"
4,4,1,1,"Transporte colectivo urbano de viajeros"
4,4,1,2,"Otro transporte de viajeros"
4,4,2,,"Infraestructuras del transporte"
4,4,3,,"Transporte de mercancías"
4,5,,,"Infraestructuras"
4,5,0,,"Administración general de infraestructuras"
4,5,2,,"Recursos hidráulicos"
4,5,3,,"Carreteras"
4,5,4,,"Caminos vecinales"
4,5,9,,"Otras infraestructuras"
4,6,,,"Investigación, desarrollo e innovación"
4,6,2,,"Investigación y estudios relacionados con los servicios públicos"
4,6,3,,"Investigación científica, técnica y aplicada"
4,9,,,"Otras actuaciones de caracter económico"
4,9,1,,"Sociedad de la información"
4,9,2,,"Gestión del conocimiento"
4,9,3,,"Protección de consumidores y usuarios"
9,,,,"Actuaciones de caracter general"
9,1,,,"Órganos de gobierno"
9,1,2,,"Órganos de gobierno"
9,2,,,"Servicios de carácter general"
9,2,0,,"Administración general"
9,2,2,,"Coordinación y organización institucional de las entidades locales"
9,2,3,,"Información básica y estadística"
9,2,3,1,"Gestión del padrón municipal de habitantes"
9,2,4,,"Participación ciudadana"
9,2,5,,"Atención a los ciudadanos"
9,2,6,,"Comunicaciones internas"
